segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S001623,RTL,2,3.2,3.189156234,4.885646939,3.376046002,5.009904861,5.913613915,5.178290367,Wealth,Wealth,-0.06788923379704417,1,3.2000000000000006,"MultiLineString ((827972.34849633474368602 3378578.52709051547572017, 828004.68705527507700026 3378801.63606414524838328))",827988.517775805,3378690.08157733
S001557,RTL,12,3.2999999999999994,2.94319874,4.90547049,3.324957669,5.115836262999999,5.88128674,5.063546658,Safety,Safety,-0.0559212614604839,0,3.2000000000000006,"MultiLineString ((821038.95027306047268212 3381115.48319513769820333, 821036.60957412328571081 3381068.06934851547703147))",821037.7799235919,3381091.776271827
S001710,RTL,10,3.1999999999999997,3.0569013359999997,4.867075561999999,3.422361850999999,5.134952188,5.798593402000001,5.162762165000001,Vibrancy,Vibrancy,-0.08982440285296454,1,3.2000000000000006,"MultiLineString ((814007.78048241836950183 3392179.40995182516053319, 814007.50310299755074084 3392186.94985778583213687, 813985.871942741679959 3392407.68793269759044051, 813974.65442765993066132 3392492.16544480482116342, 813973.4751418239902705 3392501.66598403500393033, 813969.43325572204776108 3392534.28228392638266087, 813968.3486299206269905 3392538.55743049597367644, 813944.59524944215081632 3392632.22670278791338205, 813941.94632419489789754 3392640.44117881124839187, 813956.75745990569703281 3392671.75339764542877674, 813976.04328481864649802 3392679.30858731921762228, 814094.90471696271561086 3392698.69199904566630721, 814110.78018646873533726 3392703.04001747025176883, 814312.11516326130367815 3392839.67333922581747174))",814051.6332620304,3392566.1422490105
S000077,RTL,10,3.46,3.0734017489999994,4.798766731999999,3.370702326,5.054618835,5.733235954999999,5.168983459000001,Wealth,Wealth,-0.0476656029588406,0,3.2000000000000006,"MultiLineString ((820653.84711662912741303 3384454.21593370707705617, 820253.43220655038021505 3384393.00602533528581262))",820453.6396615898,3384423.610979521
S001855,RTL,8,4.0,3.020031393,4.769165277,3.5243800880000005,5.104426861,5.866218924999999,5.124435782,Depression,,0.005208766043844356,0,3.2000000000000006,"MultiLineString ((808101.93452474032528698 3380248.20154570788145065, 808254.29181985766626894 3380163.38214623602107167, 808298.49658060958608985 3380138.78072515269741416, 808378.84513825760222971 3380096.95147653995081782, 808675.46579395595472306 3379936.569385034032166, 808697.79836466046981514 3379924.48689479846507311, 808812.72397303930483758 3379858.54064691578969359, 808867.37933447258546948 3379830.17727487906813622))",808484.6395452578,3380039.134845761
S001974,RTL,10,3.7,3.340050816999999,4.818076015000001,3.6022908090000003,5.231701373999999,6.000068903,5.497013449999999,Safety,Depression,-0.012885449322879675,0,3.2000000000000006,"MultiLineString ((814098.45342084695585072 3385902.38659377070143819, 814093.49067253828980029 3385925.38558741332963109, 814067.04803278809413314 3385970.58122305199503899, 814034.39441838255152106 3386018.959510019980371, 814027.6127766378922388 3386042.08329430175945163, 814015.99253617110662162 3386067.7634881972335279, 814014.364520727773197 3386077.17328696884214878))",814055.7301111426,3385989.3956789062
S001795,RTL,8,3.3999999999999995,3.0920493600000003,4.894005299,3.536047995,5.079788089,5.813737035000001,5.275744081,Wealth,Wealth,-0.05233678246188416,0,3.2000000000000006,"MultiLineString ((825371.63496072334237397 3394539.42658251989632845, 825494.14476124767679721 3394540.56626392249017954, 825664.21967722661793232 3394546.76542520569637418))",825517.9494144269,3394542.1299546272
S001347,RTL,8,3.5500000000000003,2.961827099,4.841546178000001,3.324227272999999,5.009717940999999,5.792572856,5.116130470999999,Wealth,Aesthetics,-0.03910074510055655,0,3.2000000000000006,"MultiLineString ((811398.6335533739766106 3391529.76583697088062763, 811379.56775277422275394 3391568.29701165156438947, 811379.20096388226374984 3391569.03008871898055077, 811316.11239291541278362 3391694.16583051485940814, 811311.67166806815657765 3391702.99507812364026904, 811216.25229736196342856 3391892.2636527749709785, 811211.95467826980166137 3391900.79729368537664413, 811173.58245701715350151 3391956.364068110473454))",811289.6679015734,3391745.165591171
S001446,RTL,4,4.2,3.098370969,4.830987334,3.336681902,5.124249339,5.74443984,5.25901401,Depression,,0.0777188551710665,0,3.2000000000000006,"MultiLineString ((819895.4536264919443056 3388926.19294987060129642, 819984.78287910635117441 3388804.5817263750359416, 819992.88288171158637851 3388792.78891560202464461, 820075.3296263471711427 3388695.72863940661773086, 820102.20153619349002838 3388663.3461574767716229, 820168.40905287698842585 3388545.61221227562054992, 820210.36035061301663518 3388465.97779633104801178, 820221.68424071581102908 3388453.6591619816608727))",820065.6091634224,3388694.3478902383
S000862,RTL,2,3.2,3.043541372,4.880082488,3.437463045,5.226225853,5.847592235,5.098410606,Aesthetics,Aesthetics,-0.1110190018465243,1,3.2000000000000006,"MultiLineString ((812790.46503963740542531 3384504.72060573194175959, 812754.05107062472961843 3384502.57841781387105584, 812723.43905337085016072 3384500.78191428584977984, 812651.72483771503902972 3384493.53338037896901369, 812535.65310399397276342 3384485.43471227632835507, 812525.28931285254657269 3384484.71299739228561521, 812513.704055838403292 3384483.71178683545440435, 812457.35556406597606838 3384481.9373964061960578, 812427.85244537482503802 3384483.98104168567806482, 812326.56190510117448866 3384497.25729608489200473, 812311.23974363319575787 3384498.91212849505245686, 812301.81018105335533619 3384500.10467929672449827, 812175.22447127266786993 3384516.10303050139918923, 812039.7528739906847477 3384532.12361338548362255, 811778.187537572812289 3384568.48069304320961237, 811766.25864144484512508 3384569.40170925576239824, 811751.37864683265797794 3384571.72490441100671887, 811623.73120909638237208 3384590.98438803013414145, 811422.02481535030528903 3384621.40705135744065046, 811295.73901686083991081 3384639.47752996860072017, 811275.21291320968884975 3384642.39337721886113286, 811146.47332691180054098 3384664.30181938270106912, 811034.6810729515273124 3384688.49783836537972093, 811021.30302664625924081 3384691.38701629545539618, 810810.33035294211003929 3384755.57393508544191718, 810565.894257239298895 3384850.46942999493330717, 810543.31471792911179364 3384858.0116249043494463, 810524.14913938706740737 3384864.41993806418031454))",811645.744396119,3384610.030537724
S000207,RTL,6,3.5,2.932402194,4.978192329,3.329106808,5.235728741,5.717943192,5.1865782739999995,Safety,Boring,-0.021328936273417472,0,3.2000000000000006,"MultiLineString ((823439.99425760935992002 3393371.84225173341110349, 823525.85643310763407499 3393259.3910953332670033, 823586.66294206294696778 3393180.19040885893628001, 823737.04367503593675792 3392984.3443892658688128, 823865.82699798746034503 3392816.63587690470740199, 824059.99314340157434344 3392569.22355641610920429, 824062.65161938592791557 3392530.00520136719569564, 824060.46487163018900901 3392513.65386536344885826))",823765.2498251583,3392947.389204562
S000347,RTL,2,3.2,3.026341736,4.766245604,3.440896273,5.017138839,5.816776752,4.994084954,Boring,Boring,-0.07805764352492701,1,3.2000000000000006,"MultiLineString ((806471.64714602066669613 3388513.02223614789545536, 806259.18139118084218353 3388638.41168095311149955, 805863.60018385108560324 3388870.20001283567398787, 805559.95204483019188046 3389048.14478997280821204, 805528.44067515502683818 3389069.79410204384475946, 805284.82768560119438916 3389213.65241677546873689, 804941.18593792757019401 3389416.58511066576465964, 804550.72056564665399492 3389647.18383113946765661))",805510.900508576,3389079.618199701
S000229,RTL,2,3.5,3.088257194,4.908582807,3.358877361,5.067677975,5.985823393,5.283029199,Safety,Wealth,-0.04756034605244196,0,3.2000000000000006,"MultiLineString ((817023.09309996222145855 3384525.08764220122247934, 816974.43379819008987397 3384533.9162591234780848, 816916.57902221358381212 3384542.79722912656143308))",816969.8961944514,3384534.3015711997
S000682,RTL,6,3.4,3.046510398,4.798590660000001,3.545018613,4.957686663,5.602187634,5.026465178,Wealth,Safety,-0.091451657143808,0,3.2000000000000006,"MultiLineString ((815771.84293132298626006 3394661.54270853055641055, 815641.57083436544053257 3395018.86957886721938848, 815559.50819210172630847 3395339.04859904665499926, 815551.56420986074954271 3395370.05193355167284608, 815546.8851634671445936 3395382.3359412457793951))",815651.152667625,3395019.4025242752
S000785,RTL,2,3.3,3.148576915,4.912516713,3.382766545,5.234860778,5.815196395,5.037494183,Aesthetics,Aesthetics,-0.06483801533283583,0,3.2000000000000006,"MultiLineString ((816024.63787458231672645 3385256.60127554880455136, 816029.66887290542945266 3385264.24106812849640846, 816063.79359568329527974 3385330.09814260015264153, 816110.94192105939146131 3385397.99055257020518184, 816202.45019166404381394 3385504.93384797731414437, 816316.93981612427160144 3385641.52295133657753468, 816319.51374377578031272 3385644.81746662920340896, 816394.96428675879724324 3385741.66856638295575976, 816525.19398741389159113 3385909.01433387910947204, 816564.6626906122546643 3385976.87291324883699417, 816614.40035008289851248 3386062.38259394187480211, 816681.05970694520510733 3386190.21464308770373464, 816688.21676333819050342 3386203.93370365025475621, 816718.36681661405600607 3386261.2852579802274704, 816721.90313740796409547 3386267.78274225257337093, 816733.94156655459664762 3386289.94799288036301732, 816764.44364088773727417 3386346.08908075233921409, 816782.48770170367788523 3386379.29783755959942937, 816886.65654057287611067 3386577.29863033071160316, 816914.00446819618809968 3386632.84820871707051992, 816985.09403319470584393 3386797.6218338692560792, 816987.17439794552046806 3386822.93610169691964984))",816546.4998495474,3386015.830311702
S000873,RTL,6,3.6,3.123357236,4.851515412,3.3686367270000006,5.095384002,5.813995838,5.169241071000001,Vibrancy,Safety,-0.02427558645399903,0,3.2000000000000006,"MultiLineString ((814307.75850457290653139 3386678.86162103479728103, 814289.69686299096792936 3386612.39058167394250631, 814285.39037369808647782 3386596.34784070774912834, 814275.96977108810096979 3386553.4051844491623342, 814266.15540716785471886 3386509.79613394476473331, 814258.67078832967672497 3386465.99968165578320622, 814255.31443480460438877 3386439.75041248742491007, 814255.21206672792322934 3386407.96817002119496465, 814262.147527692373842 3386373.30504641868174076, 814271.79501706711016595 3386342.81678597675636411, 814283.0823707525851205 3386318.02614756394177675, 814300.56298520474229008 3386292.64988554967567325, 814317.79040954168885946 3386275.96868406841531396))",814276.933639536,3386472.0066290395
S000672,RTL,4,3.4,2.972663522,4.802070737,3.561550081,5.193800926,5.93415916,5.389070988,Boring,Boring,-0.05897089543594496,0,3.2000000000000006,"MultiLineString ((814960.28008585539646447 3389656.34828541986644268, 814920.35722781403455883 3389670.70013301819562912, 814856.75447873095981777 3389719.28141228854656219, 814807.18749971361830831 3389742.32083849096670747, 814734.75451885000802577 3389771.73042868636548519, 814720.49504031939432025 3389775.0326668038032949, 814605.94716691819485277 3389773.86502629471942782))",814789.0519927967,3389735.881080395
S001387,RTL,2,4.5,3.166033745,4.819810271,3.294573069,5.177923322,5.801397562,5.282193899,Aesthetics,,0.06965282429058192,0,3.2000000000000006,"MultiLineString ((808687.68149249535053968 3381294.48800764605402946, 808881.68580127938184887 3381184.77300216071307659, 809068.03496670676395297 3381090.22577610146254301, 809306.08913547010160983 3380973.36318829515948892, 809507.08434894529636949 3380853.52447160752490163))",809098.2873691453,3381075.5255250963
S001467,RTL,10,3.1999999999999997,2.9996867774000004,4.9179328204,3.3891934988,5.2580419302,5.739756465199999,5.254966616600001,Wealth,Wealth,-0.06632375817839722,1,3.2000000000000006,"MultiLineString ((820253.43220655038021505 3384393.00602533528581262, 820233.51851799804717302 3384398.7430262160487473, 819989.95083424123004079 3384500.15583600616082549, 819987.11045367456972599 3384501.33724276442080736, 819793.0402307016775012 3384582.14127706829458475))",820022.8614390407,3384486.505726418
S000413,RTL,4,3.6,2.945625663,4.945451975,3.345946789,5.24056983,5.774167418,5.341195464,Safety,Boring,-0.011959083385034961,0,3.2000000000000006,"MultiLineString ((819868.07880518632009625 3384819.76253493269905448, 819702.05791525077074766 3384888.56608793139457703, 819539.72539305780082941 3384955.84915361506864429, 819433.26219956402201205 3384999.97706458484753966))",819650.6694146883,3384909.8671753947
S000005,RTL,18,3.311111111111111,2.9240375958888887,4.844245274777777,3.3199959199999993,5.017490228333333,5.836261523888889,5.136336445555555,Aesthetics,Wealth,-0.04195928675744529,0,3.2000000000000006,"MultiLineString ((820106.13865893823094666 3389160.02007874986156821, 820133.24889494525268674 3389135.75942544545978308, 820136.68177752592600882 3389132.69758359296247363, 820143.68019386939704418 3389126.95540225971490145, 820163.23862276179715991 3389110.90715946303680539, 820199.36352363100741059 3389080.93099122028797865, 820221.28072152938693762 3389062.74380395701155066, 820243.00123074790462852 3389044.71733103459700942, 820270.68276670225895941 3389022.58305959729477763, 820367.14638859033584595 3388945.43412958504632115, 820408.28641555807553232 3388913.80915134306997061, 820410.03861421253532171 3388910.10914168786257505, 820461.98834885458927602 3388867.31627958780154586, 820537.96232847275678068 3388804.64563892595469952, 820624.46752134233247489 3388732.77513716137036681, 820684.04053843347355723 3388685.91381691163405776, 820730.43676586588844657 3388649.41750791249796748, 820811.06068534380756319 3388587.11982710426673293, 820842.0947794453240931 3388562.13365190802142024, 820846.75439391378313303 3388557.5544010391458869, 820860.71862245397642255 3388547.54614238161593676, 820931.73050492943730205 3388487.50539664132520556, 820949.25575644813943654 3388472.40802941936999559, 820987.94347517169080675 3388439.08015381405130029, 821030.36590253608301282 3388402.89952664729207754, 821072.82724125846289098 3388365.7434361195191741, 821119.84469871269538999 3388321.69622592953965068, 821181.58952576550655067 3388269.46236037230119109, 821207.93238404486328363 3388249.19949661241844296, 821229.72135911486111581 3388232.20915268175303936, 821235.35023869259748608 3388227.99193927785381675, 821242.17790566047187895 3388222.86681263009086251, 821363.65821397304534912 3388122.75873828260228038))",820735.7500465699,3388642.5133620077
S001076,RTL,6,3.3000000000000003,3.001705408,4.796208024000001,3.272454977,5.232018232000001,5.735957980000001,5.131124258,Vibrancy,Vibrancy,-0.09581746202647083,0,3.2000000000000006,"MultiLineString ((825470.30663987179286778 3377577.16672961972653866, 825493.37168626056518406 3377577.79338825400918722, 825719.49931353237479925 3377583.88201342429965734, 825780.76957868062891066 3377585.5363987167365849, 825955.39722621045075357 3377590.23620176455006003, 825961.31461895478423685 3377590.40323535958305001, 826025.24598036077804863 3377592.12792465277016163, 826237.64655455877073109 3377597.85864298883825541, 826271.34922179905697703 3377600.90548567613586783, 826357.43067734083160758 3377604.59849359188228846, 826426.48464484815485775 3377605.43645345419645309, 826676.0763928898377344 3377602.49440508056432009, 826841.69562336336821318 3377600.5424289139918983, 826851.58262093912344426 3377600.43011416960507631, 826864.47037858515977859 3377600.28628275962546468))",826167.353970947,3377594.426040675
S000368,RTL,6,3.4,3.050535679,4.773952365,3.353589475,5.034182905999999,5.702089429,5.1613124610000005,Depression,Depression,-0.11097062416918868,0,3.2000000000000006,"MultiLineString ((814861.93153317249380052 3394475.39627500437200069, 814905.36055908026173711 3394512.198633364867419, 815049.91336165368556976 3394588.00321944337338209, 815059.51718476798851043 3394593.04639205150306225, 815264.48187402216717601 3394732.24034329038113356, 815446.3049025161890313 3394861.16983968950808048, 815636.96628974727354944 3395011.91889678128063679, 815641.57083436544053257 3395018.86957886721938848))",815258.8025822985,3394736.7562374454
S001237,RTL,8,3.349999999999999,3.2074033917499998,4.94697010525,3.4735568315000007,5.220494448749999,5.9215509,5.15837657475,Vibrancy,Vibrancy,-0.05300992914243563,0,3.2000000000000006,"MultiLineString ((822262.26953201252035797 3392472.92486597737297416, 822198.87841039325576276 3392429.84364284388720989, 822088.42497102776542306 3392344.02637816313654184, 822041.85281218332238495 3392303.20314818155020475, 821749.18332358740735799 3392046.6614494314417243, 821663.69673188822343946 3391962.39448886783793569))",821956.7057046994,3392225.20093078
S002025,RTL,10,3.3999999999999995,3.0418004990000003,4.821967958999999,3.3364831209999997,5.115602612000001,5.719518184999999,5.246965408,Depression,Depression,-0.07629304487488556,0,3.2000000000000006,"MultiLineString ((813208.83133216691203415 3391497.95504032447934151, 813212.32156420662067831 3391494.47120851837098598, 813320.74185481877066195 3391386.41286997590214014, 813325.52203220908995718 3391390.40360059775412083))",813266.997596243,3391440.143763371
S001779,RTL,6,3.6999999999999997,3.1530438660000004,4.926617384,3.679094434,5.370643616,5.982572317,5.472760438999999,Vibrancy,Boring,-0.05406399253820734,0,3.2000000000000006,"MultiLineString ((822495.10480617056600749 3390500.988221175968647, 822513.8421609407523647 3390513.72669745981693268, 822582.68454780743923038 3390560.49066701205447316, 822709.91460392193403095 3390637.85473091388121247))",822601.6647419457,3390570.735182381
S000271,RTL,4,3.4,3.118240714,4.778205633,3.38082248,4.980809927,5.715243697,5.028768539,Wealth,Boring,-0.20558599746216533,0,3.2000000000000006,"MultiLineString ((826005.9072537012398243 3380052.87534799287095666, 826112.13333844696171582 3380073.21695914352312684, 826155.02763262437656522 3380081.02633958403021097, 826167.74199357093311846 3380083.34125597355887294, 826180.47148750256747007 3380086.11179704824462533, 826412.77015656931325793 3380136.72343231039121747, 826440.2612207664642483 3380137.98585759056732059, 826446.76059956569224596 3380138.57052442571148276))",826226.2828841247,3380096.816058471
S001105,RTL,4,3.5,3.05774802,4.831020951,3.600487947,5.078074098,5.772062659,5.218750119,Vibrancy,Vibrancy,-0.03804452523569141,0,3.2000000000000006,"MultiLineString ((808750.56771071150433272 3392153.75473994016647339, 809110.92683804011903703 3392308.54985938314348459, 809371.58273312612436712 3392420.18028370616957545, 809390.9452494791476056 3392428.49511776026338339, 809602.52881613024510443 3392519.32011920586228371, 809791.68748703971505165 3392602.42319757444784045))",809271.4028529457,3392377.4554077503
S001092,RTL,10,3.7,3.0109716059999996,4.963641047000001,3.323002635999999,5.018540858999999,6.016681314000001,5.199654818,Depression,,0.002850417310286645,0,3.2000000000000006,"MultiLineString ((815568.69478347129188478 3384586.29675144329667091, 815643.86624831310473382 3384555.4592747800052166, 815650.12842230650130659 3384550.2475897497497499))",815609.9911922924,3384569.235365485
S000473,RTL,6,3.5,2.893215835,4.845684171000001,3.405152142,5.203186631,5.803068519,5.175387859,Wealth,Wealth,-0.013018174250973928,0,3.2000000000000006,"MultiLineString ((814494.00407656677998602 3387759.82396154012531042, 814406.53008482302539051 3387995.51444108365103602))",814450.2670806949,3387877.6692013117
S001880,RTL,8,4.0,3.0629101990000005,4.890101075,3.440972626,5.037217021,5.870723963,5.179094195,Wealth,,0.06649562469742533,0,3.2000000000000006,"MultiLineString ((808047.7933894086163491 3380321.76762598007917404, 808035.82607596111483872 3380319.18484623450785875, 808026.00574464560486376 3380320.84755131835117936, 808019.50446209381334484 3380322.71576884808018804, 808016.16184368543326855 3380323.67505910666659474, 808002.28814216610044241 3380330.67198723135516047, 807850.90959157643374056 3380433.25870695384219289, 807839.81709729006979614 3380438.77003887807950377, 807823.15589039633050561 3380438.37364887166768312))",807934.7164308049,3380377.271971306
S000932,RTL,2,3.4,3.132988274,4.815260768,3.373558819,5.195428967,5.886132717,5.473211169,Boring,Boring,-0.05079417947485282,0,3.2000000000000006,"MultiLineString ((817045.78379232832230628 3386227.4610107159242034, 817055.2640478159300983 3386220.28003696445375681, 817286.64238623320125043 3386003.93940338306128979, 817372.95589636580552906 3385916.17525077238678932, 817377.06398150813765824 3385912.36649461463093758, 817383.15807457466144115 3385907.98341464856639504, 817387.5553764661308378 3385905.11555548338219523, 817391.63266033213585615 3385903.00426850514486432, 817395.95316944911610335 3385901.44399517122656107, 817400.6372587556252256 3385900.26078030513599515, 817405.95451405295170844 3385899.42920762626454234, 817411.83102547144517303 3385899.18010324938222766, 817419.14956064336001873 3385899.21767708100378513, 817673.37706822191830724 3385909.41475623287260532, 817689.1207428490743041 3385907.46926221577450633, 817867.80575204989872873 3385913.81651138048619032))",817424.926691258,3385985.922382761
S001628,RTL,6,2.8000000000000003,3.0139120820000005,4.839731216,3.246986985,5.069142342,5.710625291,4.995437502999999,Boring,Boring,-0.1733193481329389,1,3.2000000000000006,"MultiLineString ((825680.2872342960909009 3379685.27710348647087812, 825679.1017743538832292 3379680.59008705290034413, 825676.7392754239263013 3379640.27708043111488223, 825669.84864376718178391 3379552.07049160916358232, 825662.65105337440036237 3379474.37865307694301009, 825657.46975560649298131 3379398.03529349667951465, 825652.05271498789079487 3379320.89666036423295736, 825646.09817563300020993 3379236.05984009196981788, 825641.81316673220135272 3379147.16575112752616405))",825659.4908201564,3379416.365390493
S000864,RTL,10,3.7,3.1333844659999994,4.902670383,3.3571786280000007,5.010679482999999,5.835919619000001,4.958930731000001,Boring,Aesthetics,-0.014971936462677863,0,3.2000000000000006,"MultiLineString ((807385.40692244842648506 3385718.47121458640322089, 807414.08040302607696503 3385706.88988566212356091, 807447.74230800988152623 3385692.48709622444584966, 807660.32284521765541285 3385620.80380339967086911))",807522.2414514197,3385667.981644979
S001324,RTL,4,3.2,3.050293148,4.770879149,3.359403908,5.116140127,5.84608233,5.165114045,Boring,Boring,-0.121903224440688,1,3.2000000000000006,"MultiLineString ((823794.71722342818975449 3391529.62139302911236882, 823628.5859377917367965 3391750.2728928760625422, 823582.83386079152114689 3391811.04310201108455658, 823574.11351634713355452 3391822.62616026541218162, 823491.14172699709888548 3391932.82249285187572241, 823356.27990377496462315 3392108.81243155105039477))",823576.0197541064,3391819.6127994223
S000054,RTL,6,3.3000000000000003,3.100409329,4.94874835,3.435897589,5.2199515100000005,5.986523628,5.459905505000001,Depression,Depression,-0.0783075646542095,0,3.2000000000000006,"MultiLineString ((819936.25762352207675576 3396885.29965166049078107, 819850.1551881090272218 3396872.49233089899644256, 819770.30870058864820749 3396856.80798808904364705, 819135.80621849349699914 3396727.30768975289538503, 819113.24281655624508858 3396723.81861810106784105, 819108.10584966803435236 3396725.20918821077793837, 819102.56307713640853763 3396728.63027068693190813, 819099.42371434415690601 3396732.23367972346022725))",819516.3088478213,3396804.764363642
S000209,RTL,4,3.3,3.056958079,4.794016004,3.317816377,5.151142359,5.789296031,5.169462919,Boring,Boring,-0.05548320809648842,0,3.2000000000000006,"MultiLineString ((823922.47190300549846143 3393434.80255732731893659, 823829.74448120233137161 3393363.31904003256931901, 823744.38098939950577915 3393287.30637963069602847, 823586.66294206294696778 3393180.19040885893628001, 823454.89133336185477674 3393079.79552379483357072, 823252.36757681262679398 3392925.50287350453436375, 822922.22979317605495453 3392674.13817660929635167, 822915.38256788498256356 3392669.0817113216035068, 822886.85907269921153784 3392648.58867355063557625, 822754.55561348213814199 3392542.45985351176932454, 822662.39969085110351443 3392472.55937302252277732, 822558.1824635622324422 3392392.45206996612250805))",823240.1227256716,3392914.2272990914
S001319,RTL,4,3.2,3.032828748,4.827657342,3.456722319,5.216037393,5.778918624,5.367415071,Boring,Boring,-0.0932740160946528,1,3.2000000000000006,"MultiLineString ((823194.58477313013281673 3392306.33385999128222466, 823199.71518166840542108 3392311.01710736658424139, 823381.73920753295533359 3392450.47118260338902473, 823529.40568165702279657 3392562.48705508932471275, 823865.82699798746034503 3392816.63587690470740199))",823529.6427995575,3392562.202436367
S001015,RTL,2,3.4,3.137332201,4.907939434,3.479299128,5.178043962,5.844990969,5.235465288,Wealth,Wealth,-0.06752772621261252,0,3.2000000000000006,"MultiLineString ((826471.86110932403244078 3379834.55283406749367714, 826500.64593453519046307 3379828.005716263782233, 826753.17593517468776554 3379810.76162029057741165, 827011.04526328877545893 3379797.88100133603438735, 827033.21030058758333325 3379796.97455413406714797))",826752.1396378729,3379812.234867567
S001411,RTL,4,4.0,3.085447669,4.870283842,3.316730082,5.094300866,5.966031194,5.122697353,Aesthetics,,0.03472817922361916,0,3.2000000000000006,"MultiLineString ((817014.79449572996236384 3392577.35547184897586703, 817193.92730903963092715 3392843.72297284984961152, 817271.92500188597477973 3392967.21534799179062247, 817355.522154061938636 3393100.64189649187028408, 817382.29968235513661057 3393154.8798319255001843))",817203.2588172717,3392863.27924253
S001765,RTL,6,4.8999999999999995,3.003823161,4.797692657,3.440097928,5.013839959999999,5.680516005,5.24538064,Wealth,,0.11175223426592452,0,3.2000000000000006,"MultiLineString ((824319.0064984227064997 3391285.09831714490428567, 824361.91796583449468017 3391304.55158391827717423, 824444.86288670357316732 3391355.48345650732517242, 824457.7706794700352475 3391363.04354239115491509, 824449.85454542795196176 3391381.67732368176802993, 824447.23022204404696822 3391387.83726960700005293, 824418.93290502578020096 3391438.23977550398558378, 824402.99615880171768367 3391471.33027845295146108, 824405.63342602364718914 3391477.81506688194349408, 824458.62949572643265128 3391479.93248945102095604, 824471.84841001534368843 3391485.4482491728849709, 824520.65214075101539493 3391489.99305062368512154, 824610.55963609856553376 3391488.86022748379036784, 824612.14003901649266481 3391479.42727489955723286, 824610.29665013821795583 3391463.48577443556860089, 824608.78624461160507053 3391421.51068813260644674, 824608.61170592182315886 3391416.78746230341494083, 824611.0521369349444285 3391400.79740676423534751, 824617.59775801934301853 3391357.8660773616284132, 824605.30092564364895225 3391347.23795184353366494, 824578.59132251003757119 3391344.90149624831974506, 824524.65264585404656827 3391339.94647939037531614, 824493.71002339315600693 3391341.06837340770289302, 824481.24798308173194528 3391344.53420296544209123, 824471.70328168966807425 3391353.47195899672806263, 824457.7706794700352475 3391363.04354239115491509))",824494.8308690714,3391402.181959765
S000350,RTL,12,3.399999999999999,3.1753960849999996,4.844020485999999,3.5815910700000013,5.217101693000001,5.782410145,5.240939617000001,Boring,Wealth,-0.051728788574290564,0,3.2000000000000006,"MultiLineString ((807591.47447006893344223 3385185.18515607109293342, 807584.71705932274926454 3385166.81220876099541783, 807578.01104607689194381 3385145.95447764173150063, 807493.00381104077678174 3384893.968343211337924, 807450.60945451469160616 3384768.29521047463640571, 807359.06892663589678705 3384527.24640516610816121, 807355.79857047321274877 3384520.64915470825508237))",807476.7805215109,3384851.7674538535
S000202,RTL,4,3.2,3.097157419,4.796917677,3.247894108,5.126816392,5.809580445,5.221252084,Boring,Boring,-0.1358716015498777,1,3.2000000000000006,"MultiLineString ((821719.45028167124837637 3387557.62727945763617754, 821571.28518471424467862 3387358.73466418264433742, 821495.29245257563889027 3387260.62557790707796812, 821324.89189824636559933 3387037.54127273894846439, 821320.77165688248351216 3387024.61932046338915825))",821518.8216710846,3387291.626593822
S001959,RTL,2,3.2,3.109423816,4.863398314,3.410069227,5.032526255,5.626503944,5.085434556,Vibrancy,Vibrancy,-0.08652504191994694,1,3.2000000000000006,"MultiLineString ((806017.41783198923803866 3382784.46798295946791768, 806047.18885394348762929 3382769.93887863960117102, 806341.05586633062921464 3382626.54094842541962862))",806179.2365315757,3382705.5038149036
S000430,RTL,4,3.2,3.041499317,4.753486276,3.502873957,5.115978956,5.974360466,5.370845437,Depression,Depression,-0.10434006603278889,1,3.2000000000000006,"MultiLineString ((814571.82482597581110895 3386708.81034178333356977, 814529.85933793638832867 3386721.40676832757890224, 814463.94438028545118868 3386719.9966736095957458, 814452.35222567315213382 3386901.27740943804383278, 814457.63188633928075433 3386901.37574059143662453, 814503.33397163054905832 3386902.25237119011580944, 814541.9703394923126325 3386902.35715422406792641, 814592.56044723256491125 3386899.63588177924975753))",814494.3808226176,3386816.778585139
S001056,RTL,10,3.3999999999999995,3.040797114,4.874855994999999,3.4121786950000006,5.103133559,5.954295754,5.243261576000001,Boring,Aesthetics,-0.05471902856268153,0,3.2000000000000006,"MultiLineString ((817467.1003823324572295 3396829.59742443123832345, 817545.40514910011552274 3396409.0335364630445838, 817549.41474634653422982 3396392.19034414226189256, 817581.50962675851769745 3396257.50026607373729348, 817630.63928454066626728 3396051.31489579239860177, 817680.05252609169110656 3395673.06841633701696992, 817680.08358626929111779 3395666.16470916662365198, 817743.91601421521045268 3395500.39798496989533305, 817771.4688457022421062 3395441.30205413559451699, 817778.4143510339781642 3395400.13531946809962392, 817773.784345738356933 3395362.90052748890593648, 817761.81285626930184662 3395331.16568372072651982, 817744.07453061547130346 3395300.68144276458770037, 817707.67154440900776535 3395271.07808403018862009, 817668.15863617463037372 3395249.93057416705414653, 817599.67678438744042069 3395218.15951724583283067))",817625.674617139,3395981.674226844
